# ell    tt_lensed   ee_lensed   bb_lensed   te_lensed   tt_unlensed ee_unlensed bb_unlensed te_unlensed kk
20786 4.084377e-02 4.058537e-04 3.921890e-04 -4.844664e-04 7.232573e-13 4.699250e-17 0.000000e+00 3.496248e-15 1.685471e+06
20787 4.097916e-02 4.058937e-04 3.921375e-04 -4.841384e-04 7.230314e-13 4.697293e-17 0.000000e+00 3.494890e-15 1.685649e+06
20788 4.110717e-02 4.059295e-04 3.920870e-04 -4.838233e-04 7.228056e-13 4.695337e-17 0.000000e+00 3.493532e-15 1.685828e+06
20789 4.122627e-02 4.059604e-04 3.920377e-04 -4.835242e-04 7.225798e-13 4.693382e-17 0.000000e+00 3.492174e-15 1.686007e+06
20790 4.133503e-02 4.059856e-04 3.919896e-04 -4.832441e-04 7.223541e-13 4.691427e-17 0.000000e+00 3.490817e-15 1.686185e+06
20791 4.143214e-02 4.060044e-04 3.919429e-04 -4.829857e-04 7.221285e-13 4.689473e-17 0.000000e+00 3.489461e-15 1.686364e+06
20792 4.151646e-02 4.060161e-04 3.918979e-04 -4.827514e-04 7.219030e-13 4.687520e-17 0.000000e+00 3.488105e-15 1.686543e+06
20793 4.158695e-02 4.060200e-04 3.918546e-04 -4.825435e-04 7.216775e-13 4.685568e-17 0.000000e+00 3.486750e-15 1.686722e+06
20794 4.164276e-02 4.060159e-04 3.918132e-04 -4.823638e-04 7.214521e-13 4.683617e-17 0.000000e+00 3.485396e-15 1.686900e+06
20795 4.168321e-02 4.060032e-04 3.917737e-04 -4.822138e-04 7.212269e-13 4.681666e-17 0.000000e+00 3.484041e-15 1.687079e+06
20796 4.170778e-02 4.059817e-04 3.917362e-04 -4.820948e-04 7.210016e-13 4.679717e-17 0.000000e+00 3.482688e-15 1.687258e+06
20797 4.171616e-02 4.059511e-04 3.917007e-04 -4.820076e-04 7.207765e-13 4.677768e-17 0.000000e+00 3.481335e-15 1.687437e+06
20798 4.170822e-02 4.059115e-04 3.916673e-04 -4.819526e-04 7.205514e-13 4.675820e-17 0.000000e+00 3.479982e-15 1.687616e+06
20799 4.168400e-02 4.058628e-04 3.916360e-04 -4.819301e-04 7.203265e-13 4.673873e-17 0.000000e+00 3.478630e-15 1.687795e+06
20800 4.164376e-02 4.058051e-04 3.916066e-04 -4.819396e-04 7.201015e-13 4.671926e-17 0.000000e+00 3.477279e-15 1.687973e+06
20801 4.158792e-02 4.057388e-04 3.915792e-04 -4.819807e-04 7.198767e-13 4.669981e-17 0.000000e+00 3.475928e-15 1.688152e+06
20802 4.151709e-02 4.056641e-04 3.915538e-04 -4.820521e-04 7.196520e-13 4.668036e-17 0.000000e+00 3.474578e-15 1.688331e+06
20803 4.143207e-02 4.055815e-04 3.915301e-04 -4.821527e-04 7.194273e-13 4.666092e-17 0.000000e+00 3.473228e-15 1.688510e+06
20804 4.133380e-02 4.054915e-04 3.915081e-04 -4.822806e-04 7.192027e-13 4.664149e-17 0.000000e+00 3.471879e-15 1.688689e+06
20805 4.122339e-02 4.053947e-04 3.914876e-04 -4.824339e-04 7.189782e-13 4.662207e-17 0.000000e+00 3.470530e-15 1.688868e+06
20806 4.110208e-02 4.052918e-04 3.914685e-04 -4.826103e-04 7.187538e-13 4.660265e-17 0.000000e+00 3.469182e-15 1.689047e+06
20807 4.097124e-02 4.051836e-04 3.914506e-04 -4.828072e-04 7.185294e-13 4.658324e-17 0.000000e+00 3.467834e-15 1.689226e+06
20808 4.083237e-02 4.050708e-04 3.914337e-04 -4.830218e-04 7.183051e-13 4.656384e-17 0.000000e+00 3.466487e-15 1.689405e+06
20809 4.068702e-02 4.049545e-04 3.914177e-04 -4.832510e-04 7.180809e-13 4.654445e-17 0.000000e+00 3.465141e-15 1.689584e+06
20810 4.053686e-02 4.048354e-04 3.914022e-04 -4.834918e-04 7.178568e-13 4.652507e-17 0.000000e+00 3.463795e-15 1.689763e+06
20811 4.038358e-02 4.047146e-04 3.913872e-04 -4.837408e-04 7.176327e-13 4.650570e-17 0.000000e+00 3.462449e-15 1.689941e+06
20812 4.022893e-02 4.045930e-04 3.913724e-04 -4.839945e-04 7.174088e-13 4.648633e-17 0.000000e+00 3.461104e-15 1.690120e+06
20813 4.007466e-02 4.044717e-04 3.913575e-04 -4.842497e-04 7.171849e-13 4.646697e-17 0.000000e+00 3.459760e-15 1.690299e+06
20814 3.992253e-02 4.043514e-04 3.913424e-04 -4.845026e-04 7.169610e-13 4.644762e-17 0.000000e+00 3.458416e-15 1.690478e+06
20815 3.977426e-02 4.042334e-04 3.913268e-04 -4.847500e-04 7.167373e-13 4.642828e-17 0.000000e+00 3.457073e-15 1.690657e+06
20816 3.963153e-02 4.041184e-04 3.913106e-04 -4.849885e-04 7.165136e-13 4.640895e-17 0.000000e+00 3.455730e-15 1.690836e+06
20817 3.949596e-02 4.040074e-04 3.912934e-04 -4.852148e-04 7.162901e-13 4.638962e-17 0.000000e+00 3.454388e-15 1.691015e+06
20818 3.936908e-02 4.039013e-04 3.912752e-04 -4.854258e-04 7.160666e-13 4.637030e-17 0.000000e+00 3.453046e-15 1.691194e+06
20819 3.925232e-02 4.038008e-04 3.912557e-04 -4.856184e-04 7.158431e-13 4.635099e-17 0.000000e+00 3.451705e-15 1.691373e+06
20820 3.914699e-02 4.037067e-04 3.912348e-04 -4.857901e-04 7.156198e-13 4.633169e-17 0.000000e+00 3.450364e-15 1.691552e+06
20821 3.905428e-02 4.036197e-04 3.912123e-04 -4.859383e-04 7.153965e-13 4.631240e-17 0.000000e+00 3.449024e-15 1.691732e+06
20822 3.897521e-02 4.035403e-04 3.911881e-04 -4.860609e-04 7.151733e-13 4.629311e-17 0.000000e+00 3.447685e-15 1.691911e+06
20823 3.891066e-02 4.034690e-04 3.911621e-04 -4.861558e-04 7.149502e-13 4.627384e-17 0.000000e+00 3.446346e-15 1.692090e+06
20824 3.886132e-02 4.034063e-04 3.911342e-04 -4.862215e-04 7.147271e-13 4.625457e-17 0.000000e+00 3.445007e-15 1.692269e+06
20825 3.882774e-02 4.033524e-04 3.911044e-04 -4.862569e-04 7.145042e-13 4.623531e-17 0.000000e+00 3.443669e-15 1.692448e+06
20826 3.881025e-02 4.033074e-04 3.910725e-04 -4.862609e-04 7.142813e-13 4.621606e-17 0.000000e+00 3.442332e-15 1.692627e+06
20827 3.880900e-02 4.032716e-04 3.910386e-04 -4.862330e-04 7.140585e-13 4.619681e-17 0.000000e+00 3.440995e-15 1.692806e+06
20828 3.882397e-02 4.032449e-04 3.910027e-04 -4.861732e-04 7.138357e-13 4.617757e-17 0.000000e+00 3.439659e-15 1.692985e+06
20829 3.885493e-02 4.032272e-04 3.909647e-04 -4.860815e-04 7.136131e-13 4.615835e-17 0.000000e+00 3.438323e-15 1.693164e+06
20830 3.890148e-02 4.032181e-04 3.909249e-04 -4.859587e-04 7.133905e-13 4.613913e-17 0.000000e+00 3.436988e-15 1.693343e+06
20831 3.896303e-02 4.032175e-04 3.908831e-04 -4.858056e-04 7.131680e-13 4.611991e-17 0.000000e+00 3.435653e-15 1.693523e+06
20832 3.903882e-02 4.032249e-04 3.908395e-04 -4.856235e-04 7.129456e-13 4.610071e-17 0.000000e+00 3.434319e-15 1.693702e+06
20833 3.912791e-02 4.032398e-04 3.907943e-04 -4.854140e-04 7.127232e-13 4.608151e-17 0.000000e+00 3.432985e-15 1.693881e+06
20834 3.922922e-02 4.032615e-04 3.907475e-04 -4.851792e-04 7.125010e-13 4.606232e-17 0.000000e+00 3.431652e-15 1.694060e+06
20835 3.934154e-02 4.032894e-04 3.906994e-04 -4.849211e-04 7.122788e-13 4.604314e-17 0.000000e+00 3.430320e-15 1.694239e+06
20836 3.946351e-02 4.033228e-04 3.906500e-04 -4.846425e-04 7.120567e-13 4.602397e-17 0.000000e+00 3.428988e-15 1.694418e+06
20837 3.959366e-02 4.033607e-04 3.905996e-04 -4.843459e-04 7.118346e-13 4.600481e-17 0.000000e+00 3.427656e-15 1.694598e+06
20838 3.973044e-02 4.034023e-04 3.905484e-04 -4.840343e-04 7.116127e-13 4.598565e-17 0.000000e+00 3.426325e-15 1.694777e+06
20839 3.987221e-02 4.034468e-04 3.904966e-04 -4.837109e-04 7.113908e-13 4.596650e-17 0.000000e+00 3.424995e-15 1.694956e+06
20840 4.001728e-02 4.034931e-04 3.904443e-04 -4.833789e-04 7.111690e-13 4.594736e-17 0.000000e+00 3.423665e-15 1.695135e+06
20841 4.016392e-02 4.035403e-04 3.903918e-04 -4.830417e-04 7.109472e-13 4.592823e-17 0.000000e+00 3.422336e-15 1.695314e+06
20842 4.031038e-02 4.035875e-04 3.903393e-04 -4.827026e-04 7.107256e-13 4.590911e-17 0.000000e+00 3.421007e-15 1.695493e+06
20843 4.045492e-02 4.036335e-04 3.902871e-04 -4.823651e-04 7.105040e-13 4.588999e-17 0.000000e+00 3.419679e-15 1.695673e+06
20844 4.059582e-02 4.036775e-04 3.902353e-04 -4.820327e-04 7.102825e-13 4.587089e-17 0.000000e+00 3.418351e-15 1.695852e+06
20845 4.073138e-02 4.037185e-04 3.901842e-04 -4.817086e-04 7.100611e-13 4.585179e-17 0.000000e+00 3.417024e-15 1.696031e+06
20846 4.086001e-02 4.037556e-04 3.901339e-04 -4.813960e-04 7.098397e-13 4.583269e-17 0.000000e+00 3.415697e-15 1.696210e+06
20847 4.098016e-02 4.037880e-04 3.900847e-04 -4.810982e-04 7.096184e-13 4.581361e-17 0.000000e+00 3.414371e-15 1.696390e+06
20848 4.109040e-02 4.038148e-04 3.900367e-04 -4.808181e-04 7.093972e-13 4.579453e-17 0.000000e+00 3.413046e-15 1.696569e+06
20849 4.118940e-02 4.038352e-04 3.899901e-04 -4.805583e-04 7.091761e-13 4.577547e-17 0.000000e+00 3.411721e-15 1.696748e+06
20850 4.127598e-02 4.038487e-04 3.899451e-04 -4.803213e-04 7.089551e-13 4.575641e-17 0.000000e+00 3.410396e-15 1.696928e+06
20851 4.134910e-02 4.038546e-04 3.899018e-04 -4.801095e-04 7.087341e-13 4.573736e-17 0.000000e+00 3.409072e-15 1.697107e+06
20852 4.140786e-02 4.038525e-04 3.898603e-04 -4.799246e-04 7.085132e-13 4.571831e-17 0.000000e+00 3.407749e-15 1.697286e+06
20853 4.145154e-02 4.038418e-04 3.898206e-04 -4.797683e-04 7.082924e-13 4.569928e-17 0.000000e+00 3.406426e-15 1.697466e+06
20854 4.147961e-02 4.038224e-04 3.897829e-04 -4.796420e-04 7.080717e-13 4.568025e-17 0.000000e+00 3.405103e-15 1.697645e+06
20855 4.149170e-02 4.037939e-04 3.897472e-04 -4.795465e-04 7.078510e-13 4.566123e-17 0.000000e+00 3.403781e-15 1.697824e+06
20856 4.148763e-02 4.037564e-04 3.897136e-04 -4.794824e-04 7.076305e-13 4.564222e-17 0.000000e+00 3.402460e-15 1.698004e+06
20857 4.146742e-02 4.037098e-04 3.896819e-04 -4.794498e-04 7.074099e-13 4.562322e-17 0.000000e+00 3.401139e-15 1.698183e+06
20858 4.143127e-02 4.036541e-04 3.896523e-04 -4.794487e-04 7.071895e-13 4.560422e-17 0.000000e+00 3.399819e-15 1.698362e+06
20859 4.137956e-02 4.035898e-04 3.896246e-04 -4.794786e-04 7.069692e-13 4.558523e-17 0.000000e+00 3.398499e-15 1.698542e+06
20860 4.131286e-02 4.035169e-04 3.895988e-04 -4.795384e-04 7.067489e-13 4.556625e-17 0.000000e+00 3.397180e-15 1.698721e+06
20861 4.123191e-02 4.034361e-04 3.895748e-04 -4.796271e-04 7.065287e-13 4.554728e-17 0.000000e+00 3.395861e-15 1.698901e+06
20862 4.113762e-02 4.033477e-04 3.895525e-04 -4.797429e-04 7.063086e-13 4.552832e-17 0.000000e+00 3.394543e-15 1.699080e+06
20863 4.103104e-02 4.032524e-04 3.895318e-04 -4.798841e-04 7.060885e-13 4.550936e-17 0.000000e+00 3.393226e-15 1.699259e+06
20864 4.091339e-02 4.031509e-04 3.895124e-04 -4.800485e-04 7.058685e-13 4.549041e-17 0.000000e+00 3.391909e-15 1.699439e+06
20865 4.078599e-02 4.030438e-04 3.894943e-04 -4.802335e-04 7.056486e-13 4.547147e-17 0.000000e+00 3.390592e-15 1.699618e+06
20866 4.065030e-02 4.029321e-04 3.894772e-04 -4.804366e-04 7.054288e-13 4.545254e-17 0.000000e+00 3.389276e-15 1.699798e+06
20867 4.050785e-02 4.028166e-04 3.894610e-04 -4.806549e-04 7.052091e-13 4.543362e-17 0.000000e+00 3.387961e-15 1.699977e+06
20868 4.036026e-02 4.026981e-04 3.894454e-04 -4.808852e-04 7.049894e-13 4.541470e-17 0.000000e+00 3.386646e-15 1.700157e+06
20869 4.020921e-02 4.025778e-04 3.894303e-04 -4.811244e-04 7.047698e-13 4.539580e-17 0.000000e+00 3.385331e-15 1.700336e+06
20870 4.005643e-02 4.024564e-04 3.894154e-04 -4.813692e-04 7.045503e-13 4.537690e-17 0.000000e+00 3.384017e-15 1.700516e+06
20871 3.990365e-02 4.023351e-04 3.894005e-04 -4.816162e-04 7.043309e-13 4.535800e-17 0.000000e+00 3.382704e-15 1.700695e+06
20872 3.975261e-02 4.022147e-04 3.893855e-04 -4.818621e-04 7.041115e-13 4.533912e-17 0.000000e+00 3.381391e-15 1.700875e+06
20873 3.960502e-02 4.020963e-04 3.893700e-04 -4.821034e-04 7.038922e-13 4.532024e-17 0.000000e+00 3.380079e-15 1.701054e+06
20874 3.946257e-02 4.019808e-04 3.893539e-04 -4.823368e-04 7.036730e-13 4.530138e-17 0.000000e+00 3.378767e-15 1.701234e+06
20875 3.932686e-02 4.018691e-04 3.893370e-04 -4.825592e-04 7.034539e-13 4.528252e-17 0.000000e+00 3.377456e-15 1.701413e+06
20876 3.919944e-02 4.017621e-04 3.893190e-04 -4.827674e-04 7.032348e-13 4.526366e-17 0.000000e+00 3.376145e-15 1.701593e+06
20877 3.908174e-02 4.016606e-04 3.892999e-04 -4.829585e-04 7.030158e-13 4.524482e-17 0.000000e+00 3.374835e-15 1.701773e+06
20878 3.897510e-02 4.015654e-04 3.892793e-04 -4.831298e-04 7.027969e-13 4.522598e-17 0.000000e+00 3.373525e-15 1.701952e+06
20879 3.888070e-02 4.014771e-04 3.892573e-04 -4.832789e-04 7.025781e-13 4.520715e-17 0.000000e+00 3.372216e-15 1.702132e+06
20880 3.879961e-02 4.013964e-04 3.892336e-04 -4.834034e-04 7.023594e-13 4.518833e-17 0.000000e+00 3.370907e-15 1.702311e+06
20881 3.873272e-02 4.013237e-04 3.892082e-04 -4.835015e-04 7.021407e-13 4.516952e-17 0.000000e+00 3.369599e-15 1.702491e+06
20882 3.868075e-02 4.012594e-04 3.891808e-04 -4.835716e-04 7.019221e-13 4.515072e-17 0.000000e+00 3.368292e-15 1.702670e+06
20883 3.864428e-02 4.012039e-04 3.891516e-04 -4.836123e-04 7.017036e-13 4.513192e-17 0.000000e+00 3.366985e-15 1.702850e+06
20884 3.862368e-02 4.011574e-04 3.891204e-04 -4.836226e-04 7.014851e-13 4.511313e-17 0.000000e+00 3.365678e-15 1.703030e+06
20885 3.861915e-02 4.011201e-04 3.890872e-04 -4.836021e-04 7.012667e-13 4.509435e-17 0.000000e+00 3.364372e-15 1.703209e+06
20886 3.863067e-02 4.010918e-04 3.890519e-04 -4.835504e-04 7.010484e-13 4.507558e-17 0.000000e+00 3.363067e-15 1.703389e+06
20887 3.865809e-02 4.010726e-04 3.890147e-04 -4.834677e-04 7.008302e-13 4.505681e-17 0.000000e+00 3.361762e-15 1.703569e+06
20888 3.870102e-02 4.010621e-04 3.889756e-04 -4.833545e-04 7.006121e-13 4.503806e-17 0.000000e+00 3.360458e-15 1.703748e+06
20889 3.875893e-02 4.010602e-04 3.889346e-04 -4.832115e-04 7.003940e-13 4.501931e-17 0.000000e+00 3.359154e-15 1.703928e+06
20890 3.883109e-02 4.010663e-04 3.888918e-04 -4.830400e-04 7.001760e-13 4.500057e-17 0.000000e+00 3.357850e-15 1.704108e+06
20891 3.891660e-02 4.010800e-04 3.888473e-04 -4.828416e-04 6.999581e-13 4.498183e-17 0.000000e+00 3.356547e-15 1.704287e+06
20892 3.901444e-02 4.011008e-04 3.888013e-04 -4.826180e-04 6.997402e-13 4.496311e-17 0.000000e+00 3.355245e-15 1.704467e+06
20893 3.912342e-02 4.011278e-04 3.887539e-04 -4.823713e-04 6.995224e-13 4.494439e-17 0.000000e+00 3.353943e-15 1.704646e+06
20894 3.924221e-02 4.011605e-04 3.887053e-04 -4.821040e-04 6.993048e-13 4.492568e-17 0.000000e+00 3.352642e-15 1.704826e+06
20895 3.936938e-02 4.011979e-04 3.886556e-04 -4.818187e-04 6.990871e-13 4.490698e-17 0.000000e+00 3.351341e-15 1.705006e+06
20896 3.950343e-02 4.012392e-04 3.886050e-04 -4.815182e-04 6.988696e-13 4.488828e-17 0.000000e+00 3.350041e-15 1.705186e+06
20897 3.964272e-02 4.012836e-04 3.885538e-04 -4.812056e-04 6.986521e-13 4.486960e-17 0.000000e+00 3.348742e-15 1.705365e+06
20898 3.978561e-02 4.013299e-04 3.885021e-04 -4.808839e-04 6.984347e-13 4.485092e-17 0.000000e+00 3.347442e-15 1.705545e+06
20899 3.993038e-02 4.013774e-04 3.884502e-04 -4.805565e-04 6.982174e-13 4.483225e-17 0.000000e+00 3.346144e-15 1.705725e+06
20900 4.007529e-02 4.014250e-04 3.883983e-04 -4.802266e-04 6.980002e-13 4.481359e-17 0.000000e+00 3.344846e-15 1.705905e+06
20901 4.021863e-02 4.014717e-04 3.883465e-04 -4.798976e-04 6.977830e-13 4.479493e-17 0.000000e+00 3.343548e-15 1.706084e+06
20902 4.035868e-02 4.015165e-04 3.882952e-04 -4.795728e-04 6.975659e-13 4.477628e-17 0.000000e+00 3.342251e-15 1.706264e+06
20903 4.049376e-02 4.015585e-04 3.882445e-04 -4.792556e-04 6.973489e-13 4.475765e-17 0.000000e+00 3.340955e-15 1.706444e+06
20904 4.062227e-02 4.015968e-04 3.881945e-04 -4.789490e-04 6.971320e-13 4.473901e-17 0.000000e+00 3.339658e-15 1.706624e+06
20905 4.074266e-02 4.016305e-04 3.881456e-04 -4.786562e-04 6.969151e-13 4.472039e-17 0.000000e+00 3.338363e-15 1.706804e+06
20906 4.085349e-02 4.016588e-04 3.880979e-04 -4.783800e-04 6.966983e-13 4.470178e-17 0.000000e+00 3.337068e-15 1.706983e+06
20907 4.095343e-02 4.016809e-04 3.880515e-04 -4.781231e-04 6.964816e-13 4.468317e-17 0.000000e+00 3.335774e-15 1.707163e+06
20908 4.104129e-02 4.016962e-04 3.880067e-04 -4.778881e-04 6.962649e-13 4.466457e-17 0.000000e+00 3.334480e-15 1.707343e+06
20909 4.111599e-02 4.017039e-04 3.879635e-04 -4.776772e-04 6.960484e-13 4.464598e-17 0.000000e+00 3.333186e-15 1.707523e+06
20910 4.117664e-02 4.017037e-04 3.879220e-04 -4.774921e-04 6.958319e-13 4.462739e-17 0.000000e+00 3.331893e-15 1.707703e+06
20911 4.122248e-02 4.016950e-04 3.878824e-04 -4.773347e-04 6.956155e-13 4.460882e-17 0.000000e+00 3.330601e-15 1.707883e+06
20912 4.125295e-02 4.016777e-04 3.878447e-04 -4.772062e-04 6.953991e-13 4.459025e-17 0.000000e+00 3.329309e-15 1.708063e+06
20913 4.126765e-02 4.016513e-04 3.878089e-04 -4.771075e-04 6.951829e-13 4.457169e-17 0.000000e+00 3.328018e-15 1.708243e+06
20914 4.126639e-02 4.016158e-04 3.877752e-04 -4.770393e-04 6.949667e-13 4.455314e-17 0.000000e+00 3.326727e-15 1.708422e+06
20915 4.124913e-02 4.015713e-04 3.877434e-04 -4.770019e-04 6.947506e-13 4.453459e-17 0.000000e+00 3.325437e-15 1.708602e+06
20916 4.121604e-02 4.015177e-04 3.877137e-04 -4.769951e-04 6.945345e-13 4.451605e-17 0.000000e+00 3.324147e-15 1.708782e+06
20917 4.116749e-02 4.014553e-04 3.876858e-04 -4.770185e-04 6.943186e-13 4.449752e-17 0.000000e+00 3.322858e-15 1.708962e+06
20918 4.110398e-02 4.013843e-04 3.876599e-04 -4.770712e-04 6.941027e-13 4.447900e-17 0.000000e+00 3.321569e-15 1.709142e+06
20919 4.102624e-02 4.013052e-04 3.876357e-04 -4.771522e-04 6.938869e-13 4.446049e-17 0.000000e+00 3.320281e-15 1.709322e+06
20920 4.093513e-02 4.012185e-04 3.876132e-04 -4.772599e-04 6.936711e-13 4.444198e-17 0.000000e+00 3.318993e-15 1.709502e+06
20921 4.083167e-02 4.011248e-04 3.875923e-04 -4.773925e-04 6.934555e-13 4.442349e-17 0.000000e+00 3.317706e-15 1.709682e+06
20922 4.071704e-02 4.010246e-04 3.875728e-04 -4.775481e-04 6.932399e-13 4.440500e-17 0.000000e+00 3.316419e-15 1.709862e+06
20923 4.059254e-02 4.009188e-04 3.875545e-04 -4.777241e-04 6.930243e-13 4.438651e-17 0.000000e+00 3.315133e-15 1.710042e+06
20924 4.045958e-02 4.008081e-04 3.875372e-04 -4.779181e-04 6.928089e-13 4.436804e-17 0.000000e+00 3.313848e-15 1.710222e+06
20925 4.031968e-02 4.006935e-04 3.875209e-04 -4.781272e-04 6.925935e-13 4.434957e-17 0.000000e+00 3.312563e-15 1.710402e+06
20926 4.017443e-02 4.005757e-04 3.875052e-04 -4.783485e-04 6.923782e-13 4.433111e-17 0.000000e+00 3.311278e-15 1.710582e+06
20927 4.002548e-02 4.004559e-04 3.874901e-04 -4.785789e-04 6.921630e-13 4.431266e-17 0.000000e+00 3.309994e-15 1.710762e+06
20928 3.987454e-02 4.003348e-04 3.874751e-04 -4.788151e-04 6.919479e-13 4.429422e-17 0.000000e+00 3.308711e-15 1.710942e+06
20929 3.972332e-02 4.002136e-04 3.874603e-04 -4.790539e-04 6.917328e-13 4.427578e-17 0.000000e+00 3.307428e-15 1.711122e+06
20930 3.957355e-02 4.000932e-04 3.874452e-04 -4.792920e-04 6.915178e-13 4.425736e-17 0.000000e+00 3.306145e-15 1.711302e+06
20931 3.942693e-02 3.999745e-04 3.874298e-04 -4.795261e-04 6.913029e-13 4.423894e-17 0.000000e+00 3.304863e-15 1.711482e+06
20932 3.928514e-02 3.998585e-04 3.874138e-04 -4.797529e-04 6.910881e-13 4.422052e-17 0.000000e+00 3.303582e-15 1.711662e+06
20933 3.914978e-02 3.997462e-04 3.873970e-04 -4.799694e-04 6.908733e-13 4.420212e-17 0.000000e+00 3.302301e-15 1.711842e+06
20934 3.902240e-02 3.996385e-04 3.873792e-04 -4.801724e-04 6.906586e-13 4.418372e-17 0.000000e+00 3.301020e-15 1.712023e+06
20935 3.890443e-02 3.995360e-04 3.873603e-04 -4.803590e-04 6.904440e-13 4.416533e-17 0.000000e+00 3.299740e-15 1.712203e+06
20936 3.879722e-02 3.994397e-04 3.873400e-04 -4.805267e-04 6.902294e-13 4.414695e-17 0.000000e+00 3.298461e-15 1.712383e+06
20937 3.870196e-02 3.993503e-04 3.873183e-04 -4.806730e-04 6.900150e-13 4.412858e-17 0.000000e+00 3.297182e-15 1.712563e+06
20938 3.861972e-02 3.992682e-04 3.872949e-04 -4.807956e-04 6.898006e-13 4.411021e-17 0.000000e+00 3.295904e-15 1.712743e+06
20939 3.855142e-02 3.991941e-04 3.872698e-04 -4.808927e-04 6.895862e-13 4.409186e-17 0.000000e+00 3.294626e-15 1.712923e+06
20940 3.849782e-02 3.991284e-04 3.872429e-04 -4.809625e-04 6.893720e-13 4.407351e-17 0.000000e+00 3.293349e-15 1.713103e+06
20941 3.845949e-02 3.990714e-04 3.872141e-04 -4.810039e-04 6.891578e-13 4.405516e-17 0.000000e+00 3.292072e-15 1.713283e+06
20942 3.843683e-02 3.990234e-04 3.871834e-04 -4.810159e-04 6.889437e-13 4.403683e-17 0.000000e+00 3.290796e-15 1.713464e+06
20943 3.843006e-02 3.989845e-04 3.871507e-04 -4.809977e-04 6.887297e-13 4.401850e-17 0.000000e+00 3.289520e-15 1.713644e+06
20944 3.843922e-02 3.989547e-04 3.871160e-04 -4.809492e-04 6.885157e-13 4.400018e-17 0.000000e+00 3.288245e-15 1.713824e+06
20945 3.846415e-02 3.989340e-04 3.870793e-04 -4.808705e-04 6.883019e-13 4.398187e-17 0.000000e+00 3.286970e-15 1.714004e+06
20946 3.850452e-02 3.989221e-04 3.870407e-04 -4.807619e-04 6.880881e-13 4.396357e-17 0.000000e+00 3.285696e-15 1.714184e+06
20947 3.855982e-02 3.989188e-04 3.870003e-04 -4.806243e-04 6.878743e-13 4.394527e-17 0.000000e+00 3.284422e-15 1.714364e+06
20948 3.862934e-02 3.989237e-04 3.869581e-04 -4.804589e-04 6.876607e-13 4.392698e-17 0.000000e+00 3.283149e-15 1.714544e+06
20949 3.871223e-02 3.989363e-04 3.869142e-04 -4.802669e-04 6.874471e-13 4.390870e-17 0.000000e+00 3.281876e-15 1.714725e+06
20950 3.880749e-02 3.989560e-04 3.868688e-04 -4.800503e-04 6.872336e-13 4.389043e-17 0.000000e+00 3.280604e-15 1.714905e+06
20951 3.891395e-02 3.989822e-04 3.868220e-04 -4.798111e-04 6.870202e-13 4.387217e-17 0.000000e+00 3.279332e-15 1.715085e+06
20952 3.903033e-02 3.990141e-04 3.867739e-04 -4.795515e-04 6.868068e-13 4.385391e-17 0.000000e+00 3.278061e-15 1.715265e+06
20953 3.915522e-02 3.990510e-04 3.867248e-04 -4.792742e-04 6.865935e-13 4.383566e-17 0.000000e+00 3.276791e-15 1.715446e+06
20954 3.928712e-02 3.990920e-04 3.866749e-04 -4.789819e-04 6.863803e-13 4.381742e-17 0.000000e+00 3.275520e-15 1.715626e+06
20955 3.942445e-02 3.991361e-04 3.866242e-04 -4.786775e-04 6.861672e-13 4.379918e-17 0.000000e+00 3.274251e-15 1.715806e+06
20956 3.956557e-02 3.991825e-04 3.865731e-04 -4.783640e-04 6.859541e-13 4.378096e-17 0.000000e+00 3.272982e-15 1.715986e+06
20957 3.970877e-02 3.992302e-04 3.865217e-04 -4.780448e-04 6.857411e-13 4.376274e-17 0.000000e+00 3.271713e-15 1.716167e+06
20958 3.985236e-02 3.992781e-04 3.864702e-04 -4.777230e-04 6.855282e-13 4.374453e-17 0.000000e+00 3.270445e-15 1.716347e+06
20959 3.999461e-02 3.993254e-04 3.864189e-04 -4.774018e-04 6.853154e-13 4.372632e-17 0.000000e+00 3.269178e-15 1.716527e+06
20960 4.013382e-02 3.993710e-04 3.863680e-04 -4.770846e-04 6.851026e-13 4.370813e-17 0.000000e+00 3.267911e-15 1.716708e+06
20961 4.026831e-02 3.994140e-04 3.863177e-04 -4.767746e-04 6.848899e-13 4.368994e-17 0.000000e+00 3.266644e-15 1.716888e+06
20962 4.039649e-02 3.994534e-04 3.862681e-04 -4.764748e-04 6.846773e-13 4.367176e-17 0.000000e+00 3.265378e-15 1.717068e+06
20963 4.051682e-02 3.994884e-04 3.862196e-04 -4.761883e-04 6.844647e-13 4.365359e-17 0.000000e+00 3.264113e-15 1.717249e+06
20964 4.062784e-02 3.995181e-04 3.861721e-04 -4.759180e-04 6.842523e-13 4.363542e-17 0.000000e+00 3.262848e-15 1.717429e+06
20965 4.072823e-02 3.995418e-04 3.861261e-04 -4.756664e-04 6.840399e-13 4.361727e-17 0.000000e+00 3.261583e-15 1.717610e+06
